adp_number,sdp_number,avg_adp_hops,avg_sdp_hops,avg_adp_length,avg_sdp_length,demand,src,dst
2,1,17.00,13,5156.86,2260.22,0,729,710
2,1,11.50,2,4002.74,103.84,0,712,710
2,1,11.50,1,4002.74,54.05,0,711,710
2,1,24.00,9,9227.59,3792.23,0,993,709
2,1,18.50,8,6414.00,3219.05,0,981,709
2,1,18.50,7,6414.00,3009.99,0,951,709
2,1,27.50,14,11373.70,6182.73,0,941,709
2,1,28.50,15,10859.08,5643.13,0,939,709
2,1,29.00,14,11904.84,5562.00,0,937,709
2,1,28.00,14,11783.10,5568.03,0,935,709
2,1,27.50,13,11373.70,5346.11,0,934,709
2,1,28.00,14,11783.38,6257.84,0,933,709
2,1,27.50,13,11373.99,6159.19,0,932,709
2,1,28.00,13,11783.38,6162.03,0,931,709
2,1,27.50,14,10803.32,5560.99,0,929,709
2,1,20.50,12,5112.74,2228.56,0,750,709
2,1,20.50,11,5112.74,1883.20,0,749,709
2,1,21.50,10,5368.89,2148.44,0,747,709
2,1,21.50,11,5368.89,2187.00,0,746,709
2,1,15.50,6,4829.14,1778.87,0,745,709
2,1,14.50,5,4585.60,1737.61,0,744,709
2,1,20.50,4,5112.74,1562.80,0,743,709
2,1,14.50,6,4585.60,1895.81,0,742,709
2,1,20.50,6,5112.74,1660.46,0,741,709
2,1,20.50,5,5112.74,1640.54,0,739,709
2,1,20.50,9,5112.74,1745.17,0,737,709
2,1,20.50,7,5112.74,1681.35,0,736,709
2,1,13.50,4,4217.99,1509.26,0,735,709
2,1,13.50,5,4217.99,1750.59,0,734,709
2,1,17.50,8,5139.88,2068.48,0,733,709
2,1,13.50,3,4217.99,1374.45,0,731,709
2,1,20.50,8,5112.74,1714.26,0,730,709
2,1,19.00,9,5372.11,2120.42,0,729,709
2,1,13.50,4,4217.99,158.65,0,712,709
2,1,13.50,7,4217.99,316.54,0,711,709
2,1,13.50,6,4217.99,262.49,0,710,709
2,1,22.00,9,9012.34,3755.16,0,993,708
2,1,16.50,8,6198.75,3181.98,0,981,708
2,1,16.50,7,6198.75,2972.91,0,951,708
2,1,25.50,14,11158.45,6145.66,0,941,708
2,1,26.50,15,10643.83,5606.06,0,939,708
2,1,27.00,14,11689.58,5524.93,0,937,708
2,1,26.00,14,11567.84,5530.96,0,935,708
2,1,25.50,13,11158.45,5309.04,0,934,708
2,1,26.00,14,11568.12,6220.77,0,933,708
2,1,25.50,13,11158.73,6122.12,0,932,708
2,1,26.00,13,11568.12,6124.96,0,931,708
2,1,25.50,14,10588.06,5523.91,0,929,708
2,1,18.50,12,4897.48,2191.48,0,750,708
2,1,18.50,11,4897.48,1846.13,0,749,708
2,1,19.50,10,5153.64,2111.37,0,747,708
2,1,19.50,11,5153.64,2149.92,0,746,708
2,1,13.50,6,4613.89,1741.80,0,745,708
2,1,12.50,5,4370.34,1700.53,0,744,708
2,1,18.50,4,4897.48,1525.73,0,743,708
2,1,12.50,6,4370.34,1858.74,0,742,708
2,1,18.50,6,4897.48,1623.38,0,741,708
2,1,18.50,5,4897.48,1603.46,0,739,708
2,1,18.50,9,4897.48,1708.09,0,737,708
2,1,18.50,7,4897.48,1644.28,0,736,708
2,1,11.50,4,4002.74,1472.18,0,735,708
2,1,11.50,5,4002.74,1713.51,0,734,708
2,1,15.50,8,4924.62,2031.41,0,733,708
2,1,11.50,3,4002.74,1337.38,0,731,708
2,1,18.50,8,4897.48,1677.18,0,730,708
2,1,17.00,9,5156.86,2083.35,0,729,708
2,1,11.50,2,4002.74,73.04,0,712,708
2,1,11.50,5,4002.74,230.93,0,711,708
2,1,11.50,4,4002.74,176.87,0,710,708
2,1,4.50,2,589.00,85.62,0,709,708
2,1,24.00,8,9227.59,3734.26,0,993,707
2,1,18.50,7,6414.00,3161.07,0,981,707
2,1,18.50,6,6414.00,2952.01,0,951,707
2,1,27.50,13,11373.70,6124.76,0,941,707
2,1,28.50,14,10859.08,5585.15,0,939,707
2,1,29.00,13,11904.84,5504.03,0,937,707
2,1,28.00,13,11783.10,5510.06,0,935,707
2,1,27.50,12,11373.70,5288.14,0,934,707
2,1,28.00,13,11783.38,6199.86,0,933,707
2,1,27.50,12,11373.99,6101.21,0,932,707
2,1,28.00,12,11783.38,6104.06,0,931,707
2,1,27.50,13,10803.32,5503.01,0,929,707
2,1,20.50,11,5112.74,2170.58,0,750,707
2,1,20.50,10,5112.74,1825.23,0,749,707
2,1,21.50,9,5368.89,2090.47,0,747,707
2,1,21.50,10,5368.89,2129.02,0,746,707
2,1,15.50,5,4829.14,1720.90,0,745,707
2,1,14.50,4,4585.60,1679.63,0,744,707
2,1,20.50,3,5112.74,1504.82,0,743,707
2,1,14.50,5,4585.60,1837.84,0,742,707
2,1,20.50,5,5112.74,1602.48,0,741,707
2,1,20.50,4,5112.74,1582.56,0,739,707
2,1,20.50,8,5112.74,1687.19,0,737,707
2,1,20.50,6,5112.74,1623.37,0,736,707
2,1,13.50,3,4217.99,1451.28,0,735,707
2,1,13.50,4,4217.99,1692.61,0,734,707
2,1,17.50,7,5139.88,2010.51,0,733,707
2,1,13.50,2,4217.99,1316.47,0,731,707
2,1,20.50,7,5112.74,1656.28,0,730,707
2,1,19.00,8,5372.11,2062.44,0,729,707
2,1,13.50,5,4217.99,268.10,0,712,707
2,1,13.50,8,4217.99,425.99,0,711,707
2,1,13.50,7,4217.99,371.93,0,710,707
2,1,4.50,3,589.00,195.06,0,708,707
2,1,22.00,8,9012.34,3730.89,0,993,706
2,1,16.50,7,6198.75,3157.70,0,981,706
2,1,16.50,6,6198.75,2948.64,0,951,706
2,1,25.50,13,11158.45,6121.39,0,941,706
2,1,26.50,14,10643.83,5581.79,0,939,706
2,1,27.00,13,11689.58,5500.66,0,937,706
2,1,26.00,13,11567.84,5506.69,0,935,706
2,1,25.50,12,11158.45,5284.77,0,934,706
2,1,26.00,13,11568.12,6196.50,0,933,706
2,1,25.50,12,11158.73,6097.85,0,932,706
2,1,26.00,12,11568.12,6100.69,0,931,706
2,1,25.50,13,10588.06,5499.64,0,929,706
2,1,18.50,11,4897.48,2167.21,0,750,706
2,1,18.50,10,4897.48,1821.86,0,749,706
2,1,19.50,9,5153.64,2087.10,0,747,706
2,1,19.50,10,5153.64,2125.65,0,746,706
2,1,13.50,5,4613.89,1717.53,0,745,706
2,1,12.50,4,4370.34,1676.26,0,744,706
2,1,18.50,3,4897.48,1501.46,0,743,706
2,1,12.50,5,4370.34,1834.47,0,742,706
2,1,18.50,5,4897.48,1599.11,0,741,706
2,1,18.50,4,4897.48,1579.19,0,739,706
2,1,18.50,8,4897.48,1683.82,0,737,706
2,1,18.50,6,4897.48,1620.01,0,736,706
2,1,11.50,3,4002.74,1447.91,0,735,706
2,1,11.50,4,4002.74,1689.24,0,734,706
2,1,15.50,7,4924.62,2007.14,0,733,706
2,1,11.50,2,4002.74,1313.10,0,731,706
2,1,18.50,7,4897.48,1652.91,0,730,706
2,1,17.00,8,5156.86,2059.08,0,729,706
2,1,11.50,3,4002.74,97.31,0,712,706
2,1,11.50,6,4002.74,255.20,0,711,706
2,1,11.50,5,4002.74,201.14,0,710,706
2,1,3.00,1,382.68,61.35,0,709,706
2,1,3.00,2,382.68,170.79,0,707,706
2,1,22.00,10,9012.34,3781.64,0,993,705
2,1,16.50,9,6198.75,3208.45,0,981,705
2,1,16.50,8,6198.75,2999.39,0,951,705
2,1,25.50,15,11158.45,6172.14,0,941,705
2,1,26.50,16,10643.83,5632.53,0,939,705
2,1,27.00,15,11689.58,5551.41,0,937,705
2,1,26.00,15,11567.84,5557.44,0,935,705
2,1,25.50,14,11158.45,5335.52,0,934,705
2,1,26.00,15,11568.12,6247.24,0,933,705
2,1,25.50,14,11158.73,6148.59,0,932,705
2,1,26.00,14,11568.12,6151.44,0,931,705
2,1,25.50,15,10588.06,5550.39,0,929,705
2,1,18.50,13,4897.48,2217.96,0,750,705
2,1,18.50,12,4897.48,1872.61,0,749,705
2,1,19.50,11,5153.64,2137.85,0,747,705
2,1,19.50,12,5153.64,2176.40,0,746,705
2,1,13.50,7,4613.89,1768.28,0,745,705
2,1,12.50,6,4370.34,1727.01,0,744,705
2,1,18.50,5,4897.48,1552.21,0,743,705
2,1,12.50,7,4370.34,1885.22,0,742,705
2,1,18.50,7,4897.48,1649.86,0,741,705
2,1,18.50,6,4897.48,1629.94,0,739,705
2,1,18.50,10,4897.48,1734.57,0,737,705
2,1,18.50,8,4897.48,1670.75,0,736,705
2,1,11.50,5,4002.74,1498.66,0,735,705
2,1,11.50,6,4002.74,1739.99,0,734,705
2,1,15.50,9,4924.62,2057.89,0,733,705
2,1,11.50,4,4002.74,1363.85,0,731,705
2,1,18.50,9,4897.48,1703.66,0,730,705
2,1,17.00,10,5156.86,2109.82,0,729,705
2,1,11.50,1,4002.74,46.56,0,712,705
2,1,11.50,4,4002.74,204.45,0,711,705
2,1,11.50,3,4002.74,150.40,0,710,705
2,1,5.50,3,641.46,112.09,0,709,705
2,1,5.50,4,641.46,221.54,0,707,705
2,1,24.00,9,9227.59,3827.44,0,993,704
2,1,18.50,8,6414.00,3254.26,0,981,704
2,1,18.50,7,6414.00,3045.19,0,951,704
2,1,27.50,14,11373.70,6217.94,0,941,704
2,1,28.50,15,10859.08,5678.34,0,939,704
2,1,29.00,14,11904.84,5597.21,0,937,704
2,1,28.00,14,11783.10,5603.24,0,935,704
2,1,27.50,13,11373.70,5381.32,0,934,704
2,1,28.00,14,11783.38,6293.05,0,933,704
2,1,27.50,13,11373.99,6194.40,0,932,704
2,1,28.00,13,11783.38,6197.24,0,931,704
2,1,27.50,14,10803.32,5596.20,0,929,704
2,1,20.50,12,5112.74,2263.76,0,750,704
2,1,20.50,11,5112.74,1918.41,0,749,704
2,1,21.50,10,5368.89,2183.65,0,747,704
2,1,21.50,11,5368.89,2222.20,0,746,704
2,1,15.50,6,4829.14,1814.08,0,745,704
2,1,14.50,5,4585.60,1772.82,0,744,704
2,1,20.50,4,5112.74,1598.01,0,743,704
2,1,14.50,6,4585.60,1931.02,0,742,704
2,1,20.50,6,5112.74,1695.67,0,741,704
2,1,20.50,5,5112.74,1675.75,0,739,704
2,1,20.50,9,5112.74,1780.37,0,737,704
2,1,20.50,7,5112.74,1716.56,0,736,704
2,1,13.50,4,4217.99,1544.47,0,735,704
2,1,13.50,5,4217.99,1785.80,0,734,704
2,1,17.50,8,5139.88,2103.69,0,733,704
2,1,13.50,3,4217.99,1409.66,0,731,704
2,1,20.50,8,5112.74,1749.47,0,730,704
2,1,19.00,9,5372.11,2155.63,0,729,704
2,1,13.50,6,4217.99,216.01,0,712,704
2,1,13.50,9,4217.99,373.90,0,711,704
2,1,13.50,8,4217.99,319.85,0,710,704
2,1,3.00,2,382.68,57.36,0,709,704
2,1,4.50,4,589.00,142.97,0,708,704
2,1,3.00,1,382.68,93.19,0,707,704
2,1,5.50,5,641.46,169.45,0,705,704
2,1,22.00,7,9012.34,3647.18,0,993,703
2,1,16.50,6,6198.75,3073.99,0,981,703
2,1,16.50,5,6198.75,2864.93,0,951,703
2,1,25.50,12,11158.45,6037.68,0,941,703
2,1,26.50,13,10643.83,5498.07,0,939,703
2,1,27.00,12,11689.58,5416.95,0,937,703
2,1,26.00,12,11567.84,5422.98,0,935,703
2,1,25.50,11,11158.45,5201.06,0,934,703
2,1,26.00,12,11568.12,6112.78,0,933,703
2,1,25.50,11,11158.73,6014.14,0,932,703
2,1,26.00,11,11568.12,6016.98,0,931,703
2,1,25.50,12,10588.06,5415.93,0,929,703
2,1,18.50,10,4897.48,2083.50,0,750,703
2,1,18.50,9,4897.48,1738.15,0,749,703
2,1,19.50,8,5153.64,2003.39,0,747,703
2,1,19.50,9,5153.64,2041.94,0,746,703
2,1,13.50,4,4613.89,1633.82,0,745,703
2,1,12.50,3,4370.34,1592.55,0,744,703
2,1,18.50,2,4897.48,1417.75,0,743,703
2,1,12.50,4,4370.34,1750.76,0,742,703
2,1,18.50,4,4897.48,1515.40,0,741,703
2,1,18.50,3,4897.48,1495.48,0,739,703
2,1,18.50,7,4897.48,1600.11,0,737,703
2,1,18.50,5,4897.48,1536.30,0,736,703
2,1,11.50,2,4002.74,1364.20,0,735,703
2,1,11.50,3,4002.74,1605.53,0,734,703
2,1,15.50,6,4924.62,1923.43,0,733,703
2,1,11.50,1,4002.74,1229.39,0,731,703
2,1,18.50,6,4897.48,1569.20,0,730,703
2,1,17.00,7,5156.86,1975.36,0,729,703
2,1,11.50,4,4002.74,181.02,0,712,703
2,1,11.50,7,4002.74,338.91,0,711,703
2,1,11.50,6,4002.74,284.86,0,710,703
2,1,3.00,2,382.68,145.06,0,709,703
2,1,3.00,1,382.68,87.08,0,707,703
2,1,3.00,2,382.68,180.26,0,704,703
2,1,22.00,12,9012.34,3886.20,0,993,702
2,1,16.50,11,6198.75,3313.02,0,981,702
2,1,16.50,10,6198.75,3103.96,0,951,702
2,1,25.50,17,11158.45,6276.70,0,941,702
2,1,26.50,18,10643.83,5737.10,0,939,702
2,1,27.00,17,11689.58,5655.97,0,937,702
2,1,26.00,17,11567.84,5662.00,0,935,702
2,1,25.50,16,11158.45,5440.08,0,934,702
2,1,26.00,17,11568.12,6351.81,0,933,702
2,1,25.50,16,11158.73,6253.16,0,932,702
2,1,26.00,16,11568.12,6256.00,0,931,702
2,1,25.50,17,10588.06,5654.96,0,929,702
2,1,18.50,15,4897.48,2322.53,0,750,702
2,1,18.50,14,4897.48,1977.17,0,749,702
2,1,19.50,13,5153.64,2242.41,0,747,702
2,1,19.50,14,5153.64,2280.97,0,746,702
2,1,13.50,9,4613.89,1872.84,0,745,702
2,1,12.50,8,4370.34,1831.58,0,744,702
2,1,18.50,7,4897.48,1656.77,0,743,702
2,1,12.50,9,4370.34,1989.78,0,742,702
2,1,18.50,9,4897.48,1754.43,0,741,702
2,1,18.50,8,4897.48,1734.51,0,739,702
2,1,18.50,12,4897.48,1839.13,0,737,702
2,1,18.50,10,4897.48,1775.32,0,736,702
2,1,11.50,7,4002.74,1603.23,0,735,702
2,1,11.50,8,4002.74,1844.56,0,734,702
2,1,15.50,11,4924.62,2162.45,0,733,702
2,1,11.50,6,4002.74,1468.42,0,731,702
2,1,18.50,11,4897.48,1808.23,0,730,702
2,1,17.00,12,5156.86,2214.39,0,729,702
2,1,11.50,1,4002.74,58.01,0,712,702
2,1,11.50,2,4002.74,99.88,0,711,702
2,1,11.50,1,4002.74,45.83,0,710,702
2,1,13.50,5,4217.99,216.66,0,709,702
2,1,11.50,3,4002.74,131.04,0,708,702
2,1,13.50,6,4217.99,326.10,0,707,702
2,1,11.50,4,4002.74,155.31,0,706,702
2,1,11.50,2,4002.74,104.57,0,705,702
2,1,13.50,7,4217.99,274.02,0,704,702
2,1,11.50,5,4002.74,239.03,0,703,702
2,1,10.00,4,4721.54,1650.11,0,993,7
2,1,11.00,7,5676.25,3178.00,0,981,7
2,1,10.00,6,4721.54,2432.35,0,951,7
2,1,13.50,6,6867.93,2221.82,0,941,7
2,1,14.50,7,6353.03,1682.50,0,939,7
2,1,15.00,6,7399.06,1601.37,0,937,7
2,1,14.00,6,7277.33,1607.40,0,935,7
2,1,13.50,5,6867.93,1385.48,0,934,7
2,1,14.00,6,7277.05,2296.93,0,933,7
2,1,13.50,5,6867.65,2198.28,0,932,7
2,1,14.00,5,7277.05,2201.12,0,931,7
2,1,13.50,6,6297.26,1600.36,0,929,7
2,1,19.00,13,6142.06,4028.62,0,750,7
2,1,19.00,14,6142.06,4086.28,0,749,7
2,1,19.00,11,6142.06,3948.50,0,747,7
2,1,19.00,12,6142.06,3987.06,0,746,7
2,1,11.00,9,4888.61,3746.00,0,745,7
2,1,11.00,8,4888.61,3704.73,0,744,7
2,1,17.50,11,5782.99,4256.24,0,743,7
2,1,10.00,7,4721.54,3546.53,0,742,7
2,1,17.50,13,5782.99,4353.90,0,741,7
2,1,17.50,12,5782.99,4333.98,0,739,7
2,1,19.00,16,6142.06,4438.61,0,737,7
2,1,17.50,14,5782.99,4374.79,0,736,7
2,1,12.00,9,5571.81,3933.08,0,735,7
2,1,12.00,8,5422.46,3768.91,0,734,7
2,1,11.00,9,4854.75,3868.54,0,733,7
2,1,17.50,10,5782.99,4067.89,0,731,7
2,1,17.50,15,5782.99,4407.70,0,730,7
2,1,11.50,10,4961.03,3920.48,0,729,7
2,1,22.50,15,9091.88,5478.30,0,712,7
2,1,22.50,18,9091.88,5636.19,0,711,7
2,1,22.50,17,9091.88,5582.14,0,710,7
2,1,24.50,13,9307.14,5442.34,0,709,7
2,1,22.50,13,9091.88,5405.27,0,708,7
2,1,24.50,12,9307.14,5384.36,0,707,7
2,1,22.50,12,9091.88,5380.99,0,706,7
2,1,22.50,14,9091.88,5431.74,0,705,7
2,1,24.50,13,9307.14,5477.55,0,704,7
2,1,22.50,11,9091.88,5297.28,0,703,7
2,1,22.50,16,9091.88,5536.31,0,702,7
2,1,22.00,8,8862.99,3366.54,0,993,644
2,1,17.00,7,8295.43,2793.36,0,981,644
2,1,17.00,6,8295.43,2584.30,0,951,644
2,1,25.50,13,11009.10,5757.04,0,941,644
2,1,26.50,14,10494.48,5217.44,0,939,644
2,1,27.00,13,11540.23,5136.32,0,937,644
2,1,26.00,13,11418.50,5142.35,0,935,644
2,1,25.50,12,11009.10,4920.43,0,934,644
2,1,26.00,13,11418.78,5832.15,0,933,644
2,1,25.50,12,11009.38,5733.50,0,932,644
2,1,26.00,12,11418.78,5736.34,0,931,644
2,1,25.50,13,10438.71,5135.30,0,929,644
2,1,18.50,11,4897.48,1952.21,0,750,644
2,1,18.50,12,4897.48,2009.87,0,749,644
2,1,18.50,9,4897.48,1872.10,0,747,644
2,1,18.50,10,4897.48,1910.65,0,746,644
2,1,13.50,7,4613.89,1669.60,0,745,644
2,1,12.50,6,4370.34,1628.33,0,744,644
2,1,19.50,7,5153.64,1812.23,0,743,644
2,1,12.50,5,4370.34,1470.12,0,742,644
2,1,19.50,9,5153.64,1909.89,0,741,644
2,1,19.50,8,5153.64,1889.97,0,739,644
2,1,19.50,12,5153.64,1994.60,0,737,644
2,1,19.50,10,5153.64,1930.78,0,736,644
2,1,11.50,5,4002.74,1489.07,0,735,644
2,1,11.50,4,4002.74,1247.74,0,734,644
2,1,15.50,7,4924.62,1792.14,0,733,644
2,1,11.50,6,4002.74,1623.88,0,731,644
2,1,19.50,11,5153.64,1963.69,0,730,644
2,1,17.00,8,5156.86,1844.08,0,729,644
2,1,11.50,11,4002.74,3034.29,0,712,644
2,1,11.50,9,4002.74,810.55,0,711,644
2,1,11.50,10,4002.74,864.61,0,710,644
2,1,13.50,9,4217.99,2998.33,0,709,644
2,1,11.50,9,4002.74,2961.25,0,708,644
2,1,13.50,8,4217.99,2940.35,0,707,644
2,1,11.50,8,4002.74,2936.98,0,706,644
2,1,11.50,10,4002.74,2987.73,0,705,644
2,1,13.50,9,4217.99,3033.54,0,704,644
2,1,11.50,7,4002.74,2853.27,0,703,644
2,1,11.50,11,4002.74,910.44,0,702,644
2,1,22.50,12,8942.54,5016.65,0,644,7
2,1,9.50,1,4641.99,184.45,0,993,636
2,1,13.00,6,6788.10,2574.95,0,941,636
2,1,14.00,7,6273.48,2035.35,0,939,636
2,1,14.50,6,7319.24,1954.23,0,937,636
2,1,13.50,6,7197.50,1960.26,0,935,636
2,1,13.00,5,6788.10,1738.34,0,934,636
2,1,13.50,6,7197.78,2650.06,0,933,636
2,1,13.00,5,6788.39,2551.41,0,932,636
2,1,13.50,5,7197.78,2554.25,0,931,636
2,1,13.00,6,6217.72,1953.21,0,929,636
2,1,14.50,8,7227.12,2194.06,0,750,636
2,1,14.50,9,7227.12,2251.72,0,749,636
2,1,14.50,6,7227.12,2113.94,0,747,636
2,1,14.50,7,7227.12,2152.49,0,746,636
2,1,8.50,4,6584.82,1911.44,0,745,636
2,1,15.50,6,7594.73,2421.68,0,743,636
2,1,15.50,8,7594.73,2519.34,0,741,636
2,1,15.50,7,7594.73,2499.42,0,739,636
2,1,14.50,11,7227.12,2604.04,0,737,636
2,1,15.50,9,7594.73,2540.23,0,736,636
2,1,15.50,10,7594.73,2573.14,0,730,636
2,1,17.50,10,7930.91,3643.74,0,712,636
2,1,17.50,13,7930.91,3801.63,0,711,636
2,1,17.50,12,7930.91,3747.58,0,710,636
2,1,19.50,8,8146.17,3607.78,0,709,636
2,1,17.50,8,7930.91,3570.70,0,708,636
2,1,19.50,7,8146.17,3549.80,0,707,636
2,1,17.50,7,7930.91,3546.43,0,706,636
2,1,17.50,9,7930.91,3597.18,0,705,636
2,1,19.50,8,8146.17,3642.99,0,704,636
2,1,17.50,6,7930.91,3462.72,0,703,636
2,1,17.50,11,7930.91,3701.75,0,702,636
2,1,10.00,5,4721.54,1834.56,0,636,7
2,1,18.00,7,10027.60,3182.09,0,644,636
2,1,2.00,1,1688.79,135.09,0,993,635
2,1,11.50,4,5854.81,1662.98,0,981,635
2,1,10.50,3,4900.11,917.34,0,951,635
2,1,7.50,6,4754.15,1904.86,0,937,635
2,1,6.50,6,4632.41,1910.89,0,935,635
2,1,6.00,5,4223.01,1688.97,0,934,635
2,1,6.50,6,4632.41,2600.70,0,933,635
2,1,6.00,5,4223.01,2502.05,0,932,635
2,1,6.50,5,4632.41,2504.89,0,931,635
2,1,19.50,10,6320.63,2513.60,0,750,635
2,1,19.50,11,6320.63,2571.26,0,749,635
2,1,19.50,8,6320.63,2433.49,0,747,635
2,1,19.50,9,6320.63,2472.04,0,746,635
2,1,11.50,6,5067.18,2230.98,0,745,635
2,1,11.50,5,5067.18,2189.72,0,744,635
2,1,18.00,8,5961.56,2741.23,0,743,635
2,1,10.50,4,4900.11,2031.51,0,742,635
2,1,18.00,10,5961.56,2838.88,0,741,635
2,1,18.00,9,5961.56,2818.96,0,739,635
2,1,19.50,13,6320.63,2923.59,0,737,635
2,1,18.00,11,5961.56,2859.78,0,736,635
2,1,12.50,6,5750.38,2418.06,0,735,635
2,1,12.50,5,5601.03,2253.89,0,734,635
2,1,11.50,6,5033.32,2353.53,0,733,635
2,1,18.00,7,5961.56,2552.87,0,731,635
2,1,18.00,12,5961.56,2892.68,0,730,635
2,1,12.00,7,5139.60,2405.46,0,729,635
2,1,23.00,12,9270.45,3963.28,0,712,635
2,1,23.00,15,9270.45,4121.18,0,711,635
2,1,23.00,14,9270.45,4067.12,0,710,635
2,1,25.00,10,9485.71,3927.32,0,709,635
2,1,23.00,10,9270.45,3890.25,0,708,635
2,1,25.00,9,9485.71,3869.35,0,707,635
2,1,23.00,9,9270.45,3865.98,0,706,635
2,1,23.00,11,9270.45,3916.73,0,705,635
2,1,25.00,10,9485.71,3962.53,0,704,635
2,1,23.00,8,9270.45,3782.27,0,703,635
2,1,23.00,13,9270.45,4021.29,0,702,635
2,1,11.00,5,4979.66,1785.20,0,635,7
2,1,23.00,9,9121.11,3501.63,0,644,635
2,1,10.50,2,4900.11,319.54,0,636,635
2,1,10.50,5,5596.70,2921.42,0,981,6
2,1,9.50,4,4641.99,2175.78,0,951,6
2,1,6.00,4,4033.92,1344.80,0,937,6
2,1,4.50,3,3502.51,1941.71,0,932,6
2,1,5.00,3,3911.90,1944.55,0,931,6
2,1,18.50,11,6062.51,3772.04,0,750,6
2,1,18.50,12,6062.51,3829.70,0,749,6
2,1,18.50,9,6062.51,3691.93,0,747,6
2,1,18.50,10,6062.51,3730.48,0,746,6
2,1,10.50,7,4809.06,3489.43,0,745,6
2,1,10.50,6,4809.06,3448.16,0,744,6
2,1,17.00,9,5703.44,3999.67,0,743,6
2,1,9.50,5,4641.99,3289.95,0,742,6
2,1,17.00,11,5703.44,4097.33,0,741,6
2,1,17.00,10,5703.44,4077.41,0,739,6
2,1,18.50,14,6062.51,4182.03,0,737,6
2,1,17.00,12,5703.44,4118.22,0,736,6
2,1,11.50,7,5492.26,3676.51,0,735,6
2,1,11.50,6,5342.92,3512.34,0,734,6
2,1,10.50,7,4775.20,3611.97,0,733,6
2,1,17.00,8,5703.44,3811.32,0,731,6
2,1,17.00,13,5703.44,4151.13,0,730,6
2,1,11.00,8,4881.48,3663.91,0,729,6
2,1,22.00,13,9012.34,5221.73,0,712,6
2,1,22.00,16,9012.34,5379.62,0,711,6
2,1,22.00,15,9012.34,5325.57,0,710,6
2,1,24.00,11,9227.59,5185.77,0,709,6
2,1,22.00,11,9012.34,5148.69,0,708,6
2,1,24.00,10,9227.59,5127.79,0,707,6
2,1,22.00,10,9012.34,5124.42,0,706,6
2,1,22.00,12,9012.34,5175.17,0,705,6
2,1,24.00,11,9227.59,5220.98,0,704,6
2,1,22.00,9,9012.34,5040.71,0,703,6
2,1,22.00,14,9012.34,5279.74,0,702,6
2,1,10.00,2,4721.54,256.57,0,7,6
2,1,22.00,10,8862.99,4760.08,0,644,6
2,1,9.50,3,4641.99,1577.99,0,636,6
2,1,3.50,3,3298.79,1528.63,0,635,6
2,1,22.00,15,8862.99,4057.05,0,993,5
2,1,17.00,14,8295.43,3483.87,0,981,5
2,1,17.00,13,8295.43,3274.81,0,951,5
2,1,25.50,20,11009.10,6447.55,0,941,5
2,1,26.50,21,10494.48,5907.95,0,939,5
2,1,27.00,20,11540.23,5826.82,0,937,5
2,1,26.00,20,11418.50,5832.85,0,935,5
2,1,25.50,19,11009.10,5610.93,0,934,5
2,1,26.00,20,11418.78,6522.66,0,933,5
2,1,25.50,19,11009.38,6424.01,0,932,5
2,1,26.00,19,11418.78,6426.85,0,931,5
2,1,25.50,20,10438.71,5825.81,0,929,5
2,1,18.50,18,4897.48,2642.72,0,750,5
2,1,18.50,18,4897.48,2197.10,0,749,5
2,1,18.50,16,4897.48,2562.61,0,747,5
2,1,18.50,17,4897.48,2601.16,0,746,5
2,1,13.50,13,4613.89,2092.77,0,745,5
2,1,12.50,12,4370.34,2051.50,0,744,5
2,1,18.50,11,4897.48,1876.70,0,743,5
2,1,12.50,12,4370.34,2160.63,0,742,5
2,1,18.50,13,4897.48,1974.36,0,741,5
2,1,18.50,12,4897.48,1954.44,0,739,5
2,1,18.50,16,4897.48,2059.06,0,737,5
2,1,18.50,14,4897.48,1995.25,0,736,5
2,1,11.50,11,4002.74,1823.16,0,735,5
2,1,11.50,11,4002.74,1938.25,0,734,5
2,1,15.50,14,4924.62,2482.65,0,733,5
2,1,11.50,10,4002.74,1688.35,0,731,5
2,1,18.50,15,4897.48,2028.16,0,730,5
2,1,17.00,15,5156.86,2534.59,0,729,5
2,1,11.50,5,4002.74,277.94,0,712,5
2,1,11.50,2,4002.74,120.04,0,711,5
2,1,11.50,3,4002.74,174.10,0,710,5
2,1,13.50,9,4217.99,436.59,0,709,5
2,1,11.50,7,4002.74,350.97,0,708,5
2,1,13.50,10,4217.99,546.03,0,707,5
2,1,11.50,8,4002.74,375.24,0,706,5
2,1,11.50,6,4002.74,324.49,0,705,5
2,1,13.50,11,4217.99,493.95,0,704,5
2,1,11.50,9,4002.74,458.95,0,703,5
2,1,11.50,4,4002.74,219.93,0,702,5
2,1,22.50,19,8942.54,5707.16,0,7,5
2,1,11.50,7,4002.74,690.51,0,644,5
2,1,18.00,14,10027.60,3872.60,0,636,5
2,1,23.00,16,9121.11,4192.14,0,635,5
2,1,22.00,17,8862.99,5450.59,0,6,5
2,1,1.50,1,809.50,299.97,0,565,449
2,1,9.50,8,4641.99,2388.22,0,993,402
2,1,10.50,7,5596.70,1815.04,0,981,402
2,1,9.50,6,4641.99,1605.98,0,951,402
2,1,14.50,13,7319.24,4157.99,0,937,402
2,1,13.50,13,7197.50,4164.02,0,935,402
2,1,13.00,12,6788.10,3942.10,0,934,402
2,1,13.50,13,7197.78,2900.59,0,933,402
2,1,13.00,12,6788.39,2801.94,0,932,402
2,1,13.50,12,7197.78,2804.78,0,931,402
